"","professionals.professionals_location","lon","lat"
"10898","Las Vegas, Nevada",-115.1398296,36.1699412
"10899","San Bruno, California",-122.4110835,37.6304904
"10900","California, California",-117.9859038,35.125801
"10901","California, California",-117.9859038,35.125801
"10902","San Bruno, California",-122.4110835,37.6304904
"10903","California, California",-117.9859038,35.125801
"10904","California, California",-117.9859038,35.125801
"10905","California, California",-117.9859038,35.125801
"10906","California, California",-117.9859038,35.125801
"10907","California, California",-117.9859038,35.125801
"10908","Chicago, Illinois",-87.6297982,41.8781136
"10909","San Bruno, California",-122.4110835,37.6304904
"10910","Allentown, Pennsylvania",-75.4714098,40.6022939
"10911","San Francisco, California",-122.4194155,37.7749295
"10912","California, California",-117.9859038,35.125801
"10913","California, California",-117.9859038,35.125801
"10914","California, California",-117.9859038,35.125801
"10915","Austin, Texas",-97.7430608,30.267153
"10916","New York, New York",-74.0059728,40.7127753
"10917","San Francisco, California",-122.4194155,37.7749295
"10918","California, California",-117.9859038,35.125801
"10919","California, California",-117.9859038,35.125801
"10920","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"10921","Chicago, Illinois",-87.6297982,41.8781136
"10922","Ireland",-7.6920536,53.1423672
"10923","California, California",-117.9859038,35.125801
"10924","Baltimore, Maryland",-76.6121893,39.2903848
"10925","Missouri, Missouri",-91.8318334,37.9642529
"10926","Houston, Texas",-95.3698028,29.7604267
"10927","California, California",-117.9859038,35.125801
"10928","New York, New York",-74.0059728,40.7127753
"10929","New York, New York",-74.0059728,40.7127753
"10930","Atlanta, Georgia",-84.3879824,33.7489954
"10931","San Antonio, Texas",-98.4936282,29.4241219
"10932","New York, New York",-74.0059728,40.7127753
"10933","Pakistan",69.345116,30.375321
"10934","Arlington, Texas",-97.1080656,32.735687
"10935","South Bend, Indiana",-86.2519898,41.6763545
"10936","Denton, Texas",-97.1330683,33.2148412
"10937","Atlanta, Georgia",-84.3879824,33.7489954
"10938","California, California",-117.9859038,35.125801
"10939","New York, New York",-74.0059728,40.7127753
"10940","Chicago, Illinois",-87.6297982,41.8781136
"10941","Norwich, Connecticut",-72.0759105,41.5242649
"10942","Lawrenceville, Georgia",-83.9879625,33.9562149
"10943","London, England, United Kingdom",-0.1275862,51.5072178
"10944","Virginia, Virginia",-78.6568942,37.4315734
"10945","Keller, Texas",-97.229298,32.9341893
"10946","San Jose, California",-121.8863286,37.3382082
"10947","California, California",-117.9859038,35.125801
"10948","New York, New York",-74.0059728,40.7127753
"10949","Austin, Texas",-97.7430608,30.267153
"10950","Houston, Texas",-95.3698028,29.7604267
"10951","Phoenix, Arizona",-112.0740373,33.4483771
"10952","Portland, Oregon",-122.6783853,45.515232
"10953","Detroit, Michigan",-83.0457538,42.331427
"10954","New York, New York",-74.0059728,40.7127753
"10955","California, California",-117.9859038,35.125801
"10956","Houston, Texas",-95.3698028,29.7604267
"10957","Saint Petersburg, Florida",-82.6402915,27.7676008
"10958","Katy, Texas",-95.8245093,29.7857765
"10959","Bedford, Texas",-97.1430671,32.844017
"10960","Huntingdon, England, United Kingdom",-0.182552,52.33146
"10961","Redhill, England, United Kingdom",-0.16988,51.239208
"10962","New York, New York",-74.0059728,40.7127753
"10963","Atlanta, Georgia",-84.3879824,33.7489954
"10964","Denver, Colorado",-104.990251,39.7392358
"10965","Boston, Massachusetts",-71.0588801,42.3600825
"10966","Los Angeles, California",-118.2436849,34.0522342
"10967","Kansas City, Kansas",-94.6267873,39.1155314
"10968","Los Angeles, California",-118.2436849,34.0522342
"10969","Saint Petersburg, Florida",-82.6402915,27.7676008
"10970","Bedford, Texas",-97.1430671,32.844017
"10971","Bedford, Texas",-97.1430671,32.844017
"10972","Italy, Texas",-96.8847194,32.1840381
"10973","Lawton, Oklahoma",-98.3959291,34.6035669
"10974","Washington",-120.7401385,47.7510741
"10975","Bedford, Texas",-97.1430671,32.844017
"10976","New York, New York",-74.0059728,40.7127753
"10977","Austin, Texas",-97.7430608,30.267153
"10978","California, California",-117.9859038,35.125801
"10979","Seattle, Washington",-122.3320708,47.6062095
"10980","Africa",34.508523,-8.783195
"10981","Pittsburgh, Pennsylvania",-79.9958864,40.4406248
"10982","Los Angeles, California",-118.2436849,34.0522342
"10983","Saint Petersburg, Florida",-82.6402915,27.7676008
"10984","Washington",-120.7401385,47.7510741
"10985","San Francisco, California",-122.4194155,37.7749295
"10986","Qingdao, Shandong, China",120.382609,36.067108
"10987","New York, New York",-74.0059728,40.7127753
"10988","Chicago, Illinois",-87.6297982,41.8781136
"10989","New York, New York",-74.0059728,40.7127753
"10990","New York, New York",-74.0059728,40.7127753
"10991","Lynnwood, Washington",-122.3151314,47.8209301
"10992","Somalia",46.199616,5.152149
"10993","Austin, Texas",-97.7430608,30.267153
"10994","Washington",-120.7401385,47.7510741
"10995","Kirkland, Washington",-122.2059833,47.6768927
"10996","Fort Lauderdale, Florida",-80.1373174,26.1224386
"10997","Los Angeles, California",-118.2436849,34.0522342
"10998","Area Produttiva, Lazio, Italy",12.5039922,41.6779086
"10999","New York, New York",-74.0059728,40.7127753
"11000","Cairo, Cairo Governorate, Egypt",31.2357116,30.0444196
"11001","Kalamazoo, Michigan",-85.5872286,42.2917069
"11002","Jonesboro",-90.704279,35.8422967
"11003","Saint Paul, Minnesota",-93.0899578,44.9537029
"11004","Houston, Texas",-95.3698028,29.7604267
"11005","Atlanta, Georgia",-84.3879824,33.7489954
"11006","California, California",-117.9859038,35.125801
"11007","Secaucus, New Jersey",-74.0565298,40.7895453
"11008","Washington",-120.7401385,47.7510741
"11009","California, California",-117.9859038,35.125801
"11010","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11011","Kirkland, Washington",-122.2059833,47.6768927
"11012","New York, New York",-74.0059728,40.7127753
"11013","Chicago, Illinois",-87.6297982,41.8781136
"11014","Atlanta, Georgia",-84.3879824,33.7489954
"11015","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11016","Menlo Park, California",-122.1817252,37.4529598
"11017","Sacramento, California",-121.4943996,38.5815719
"11018","Washington",-120.7401385,47.7510741
"11019","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11020","Chattanooga, Tennessee",-85.3096801,35.0456297
"11021","California, California",-117.9859038,35.125801
"11022","New York, New York",-74.0059728,40.7127753
"11023","Lombard, Illinois",-88.0078435,41.8800296
"11024","Kirkland, Washington",-122.2059833,47.6768927
"11025","Merrillville, Indiana",-87.3328139,41.4828144
"11026","New York, New York",-74.0059728,40.7127753
"11027","California, California",-117.9859038,35.125801
"11028","Austin, Texas",-97.7430608,30.267153
"11029","Atlanta, Georgia",-84.3879824,33.7489954
"11030","Jambi, Jambi, Indonesia",103.6131203,-1.6101229
"11031","United States",-95.712891,37.09024
"11032","Bedford, Texas",-97.1430671,32.844017
"11033","Houston, Texas",-95.3698028,29.7604267
"11034","Kirkland, Washington",-122.2059833,47.6768927
"11035","Atlanta, Georgia",-84.3879824,33.7489954
"11036","Los Angeles, California",-118.2436849,34.0522342
"11037","Lagos, Nigeria",3.3792057,6.5243793
"11038","North Carolina, North Carolina",-79.0192997,35.7595731
"11039","Boston, Massachusetts",-71.0588801,42.3600825
"11040","Los Angeles, California",-118.2436849,34.0522342
"11041","Washington",-120.7401385,47.7510741
"11042","Chicago, Illinois",-87.6297982,41.8781136
"11043","Sarasota, Florida Area",-82.5306527,27.3364347
"11044","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11045","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11046","Boston, Massachusetts",-71.0588801,42.3600825
"11047","Middletown, Rhode Island",-71.2834538,41.5218243
"11048","Glenside, Pennsylvania",-75.1527928,40.0999077
"11049","Glendora, California",-117.865339,34.1361187
"11050","Long Beach, California",-118.1937395,33.7700504
"11051","California, California",-117.9859038,35.125801
"11052","Tenafly, New Jersey",-73.9629154,40.9253766
"11053","New York, New York",-74.0059728,40.7127753
"11054","Brazil",-51.92528,-14.235004
"11055","New York, New York",-74.0059728,40.7127753
"11056","Boston, Massachusetts",-71.0588801,42.3600825
"11057","Ahmedabad, Gujarat, India",72.5713621,23.022505
"11058","Redondo Beach, California",-118.3884078,33.8491816
"11059","Atlanta, Georgia",-84.3879824,33.7489954
"11060","Baltimore, Maryland",-76.6121893,39.2903848
"11061","San Francisco, California",-122.4194155,37.7749295
"11062","Kirkland, Washington",-122.2059833,47.6768927
"11063","Fishers, Indiana",-86.0171742,39.9568857
"11064","Los Angeles, California",-118.2436849,34.0522342
"11065","Los Angeles, California",-118.2436849,34.0522342
"11066","Houston, Texas",-95.3698028,29.7604267
"11067","Atlanta, Georgia",-84.3879824,33.7489954
"11068","Indiana, Indiana",-86.1349019,40.2671941
"11069","Austin, Texas",-97.7430608,30.267153
"11070","Montpellier, Occitanie, France",3.876716,43.610769
"11071","Atlanta, Georgia",-84.3879824,33.7489954
"11072","Portland, Oregon",-122.6783853,45.515232
"11073","California, California",-117.9859038,35.125801
"11074","Washington",-120.7401385,47.7510741
"11075","Irvine, California",-117.8265049,33.6845673
"11076","New York, New York",-74.0059728,40.7127753
"11077","Scranton, Pennsylvania",-75.6624122,41.408969
"11078","Saint Petersburg, Florida",-82.6402915,27.7676008
"11079","Austin, Texas",-97.7430608,30.267153
"11080","New York, New York",-74.0059728,40.7127753
"11081","Kirkland, Washington",-122.2059833,47.6768927
"11082","New York, New York",-74.0059728,40.7127753
"11083","Paris, Île-de-France, France",2.6370411,48.8499198
"11084","Nairobi, Nairobi County, Kenya",36.8219462,-1.2920659
"11085","Saint Petersburg, Florida",-82.6402915,27.7676008
"11086","Lithuania",23.881275,55.169438
"11087","United States",-95.712891,37.09024
"11088","Magnolia, Texas",-95.7507815,30.2093794
"11089","Houston, Texas",-95.3698028,29.7604267
"11090","Montpellier, Occitanie, France",3.876716,43.610769
"11091","Big Sandy, Texas",-95.1088328,32.5837521
"11092","New York, New York",-74.0059728,40.7127753
"11093","Harrisburg, Pennsylvania",-76.8867008,40.2731911
"11094","Boston, Massachusetts",-71.0588801,42.3600825
"11095","Austin, Texas",-97.7430608,30.267153
"11096","New Delhi, Delhi, India",77.2090212,28.6139391
"11097","San Francisco, California",-122.4194155,37.7749295
"11098","New York, New York",-74.0059728,40.7127753
"11099","Bedford, Texas",-97.1430671,32.844017
"11100","San Diego, California",-117.1610838,32.715738
"11101","Lafayette, Indiana Area",-86.8752869,40.4167022
"11102","Washington",-120.7401385,47.7510741
"11103","Santiago Metropolitan Region, Santiago Metropolitan Region, Chile",-70.6504896,-33.4375545
"11104","San Antonio, Texas",-98.4936282,29.4241219
"11105","Harrisburg, Pennsylvania",-76.8867008,40.2731911
"11106","Boston, Massachusetts",-71.0588801,42.3600825
"11107","Simi Valley, California",-118.781482,34.2694474
"11108","Salt Lake City, Utah",-111.8910474,40.7607793
"11109","Houston, Texas",-95.3698028,29.7604267
"11110","New York, New York",-74.0059728,40.7127753
"11111","North Chicago, Illinois",-87.8411818,42.325578
"11112","Houston, Texas",-95.3698028,29.7604267
"11113","San Antonio, Texas",-98.4936282,29.4241219
"11114","Chicago, Illinois",-87.6297982,41.8781136
"11115","United Arab Emirates",53.847818,23.424076
"11116","Chicago, Illinois",-87.6297982,41.8781136
"11117","Alexandria, Virginia",-77.0469214,38.8048355
"11118","San Francisco, California",-122.4194155,37.7749295
"11119","Baltimore, Maryland",-76.6121893,39.2903848
"11120","Bedford, Texas",-97.1430671,32.844017
"11121","Chicago, Illinois",-87.6297982,41.8781136
"11122","Los Angeles, California",-118.2436849,34.0522342
"11123","Washington",-120.7401385,47.7510741
"11124","Houston, Texas",-95.3698028,29.7604267
"11125","Oakland, California",-122.2711639,37.8043514
"11126","Round Rock, Texas",-97.678896,30.5082551
"11127","Sweden",18.643501,60.128161
"11128","Round Rock, Texas",-97.678896,30.5082551
"11129","New York, New York",-74.0059728,40.7127753
"11130","Washington",-120.7401385,47.7510741
"11131","Rochester, New York",-77.6088465,43.1565779
"11132","Saint Petersburg, Florida",-82.6402915,27.7676008
"11133","Atlanta, Georgia",-84.3879824,33.7489954
"11134","New Jersey, New Jersey",-74.4056612,40.0583238
"11135","Bedford, Texas",-97.1430671,32.844017
"11136","Saint Petersburg, Florida",-82.6402915,27.7676008
"11137","Santa Cruz, California",-122.0307963,36.9741171
"11138","San Jose, California",-121.8863286,37.3382082
"11139","California, California",-117.9859038,35.125801
"11140","Dublin, California",-121.9101221,37.7159396
"11141","New York, New York",-74.0059728,40.7127753
"11142","Canada",-106.346771,56.130366
"11143","Boston, Massachusetts",-71.0588801,42.3600825
"11144","California, California",-117.9859038,35.125801
"11145","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11146","San Jose, California",-121.8863286,37.3382082
"11147","Katy, Texas",-95.8245093,29.7857765
"11148","Houston, Texas",-95.3698028,29.7604267
"11149","New Paltz, New York",-74.0868095,41.7475933
"11150","Opelika, Alabama",-85.3782795,32.6454116
"11151","Chicago, Illinois",-87.6297982,41.8781136
"11152","Los Angeles, California",-118.2436849,34.0522342
"11153","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11154","Washington, Washington",-80.2461714,40.17396
"11155","Bedford, Texas",-97.1430671,32.844017
"11156","Seattle, Washington",-122.3320708,47.6062095
"11157","Toledo, Ohio",-83.5378674,41.6528052
"11158","Austin, Texas",-97.7430608,30.267153
"11159","Bedford, Texas",-97.1430671,32.844017
"11160","Toledo, Ohio",-83.5378674,41.6528052
"11161","Bedford, Texas",-97.1430671,32.844017
"11162","Austin, Texas",-97.7430608,30.267153
"11163","New Delhi, Delhi, India",77.2090212,28.6139391
"11164","La Puente, California",-117.9495083,34.0200114
"11165","Flemington, New Jersey",-74.8593318,40.5123258
"11166","Washington",-120.7401385,47.7510741
"11167","Hershey, Pennsylvania",-76.6502468,40.2859239
"11168","Hawaii, Hawaii",-155.5827818,19.8967662
"11169","Chicago, Illinois",-87.6297982,41.8781136
"11170","Bengaluru, Karnataka, India",77.5945627,12.9715987
"11171","Sydney, New South Wales, Australia",151.2092955,-33.8688197
"11172","Niagara Falls, New York",-79.0377388,43.0962143
"11173","Zapopan, Jalisco, Mexico",-103.416501,20.6719563
"11174","Austin, Texas",-97.7430608,30.267153
"11175","Fayetteville, North Carolina",-78.8783585,35.0526641
"11176","United States",-95.712891,37.09024
"11177","Baltimore, Maryland",-76.6121893,39.2903848
"11178","Netherlands",5.291266,52.132633
"11179","Hershey, Pennsylvania",-76.6502468,40.2859239
"11180","Kirkland, Washington",-122.2059833,47.6768927
"11181","New York, New York",-74.0059728,40.7127753
"11182","Ahmedabad, Gujarat, India",72.5713621,23.022505
"11183","Detroit, Michigan",-83.0457538,42.331427
"11184","New York, New York",-74.0059728,40.7127753
"11185","Chicago, Illinois",-87.6297982,41.8781136
"11186","Austin, Texas",-97.7430608,30.267153
"11187","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"11188","Pittsburgh, Pennsylvania",-79.9958864,40.4406248
"11189","Austin, Texas",-97.7430608,30.267153
"11190","Austin, Texas",-97.7430608,30.267153
"11191","Austin, Texas",-97.7430608,30.267153
"11192","Atlanta, Georgia",-84.3879824,33.7489954
"11193","New Jersey, New Jersey",-74.4056612,40.0583238
"11194","San Diego, California",-117.1610838,32.715738
"11195","United States",-95.712891,37.09024
"11196","Pleasanton, California",-121.8757968,37.6604484
"11197","Sweden",18.643501,60.128161
"11198","Bedford, Texas",-97.1430671,32.844017
"11199","Baton Rouge, Louisiana",-91.1871466,30.4514677
"11200","Los Angeles, California",-118.2436849,34.0522342
"11201","Woodbridge Township, New Jersey",-74.2846022,40.5575986
"11202","Ambato, Ecuador",-78.6228504,-1.2543408
"11203","El Monte, California",-118.0275667,34.0686206
"11204","Amarillo, Texas",-101.8312969,35.2219971
"11205","Dayton, Ohio",-84.1916069,39.7589478
"11206","Harrisburg, Pennsylvania",-76.8867008,40.2731911
"11207","Houston, Texas",-95.3698028,29.7604267
"11208","Ghana",-1.023194,7.946527
"11209","Greater Atlanta Area",-84.4382721,33.8498184
"11210","Greater Salt Lake City Area",-111.8910474,40.7607793
"11211","New Delhi Area, India",77.2090212,28.6139391
"11212","Houston, Texas",-95.3698028,29.7604267
"11213","Greater New York City Area",-74.0059728,40.7127753
"11214","Baltimore, Maryland",-76.6121893,39.2903848
